Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-W,13700,40,342.500,45.667,48.897,488188,89,479046,88,498694,87,106170.55,7.75,21.75,8.73,107437.35,7.41,22.43,8.42
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,FSC-W,28018,40,700.450,93.393,93.393,555268,110,531088,100,498694,87,153078.60,33.36,27.57,30.26,158410.62,22.24,29.83,22.24
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,,Voltage,BL1-H,,2063,40,51.575,6.877,6.877,4205,N/A,3909,N/A,3258,N/A,902.91,N/A,21.47,N/A,684.96,N/A,17.52,N/A
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,SSC-H,27809,37,751.595,92.697,92.697,557753,122836,533537,115820,474156,117775,152794.68,44015.01,27.39,35.83,154538.81,34323.67,28.96,29.64
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13677,37,369.649,45.590,99.942,491848,507944,483810,493883,474202,443477,105743.89,126393.95,21.50,24.88,107573.01,132900.26,22.23,26.91
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-A,13685,37,369.865,45.617,45.617,492041,508176,483835,493930,474202,443477,106016.42,126726.69,21.55,24.94,107630.83,132929.91,22.25,26.91
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,BL1-H,,13677,37,369.649,45.590,45.590,3454,N/A,3241,N/A,3940,N/A,1469.59,N/A,42.54,N/A,1254.28,N/A,38.70,N/A
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-W,13685,37,369.865,45.617,49.211,492041,89,483835,88,474202,86,106016.42,7.74,21.55,8.72,107630.83,7.41,22.25,8.42
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,FSC-W,27809,37,751.595,92.697,92.697,557753,111,533537,100,474156,86,152794.68,33.83,27.39,30.59,154538.81,22.24,28.96,22.24
d012424-0min-PC-veri-R2,0min,0min,G1.fcs,G1,Experiment,None,,Voltage,BL1-H,,16170,37,437.027,53.900,53.900,4724,N/A,4460,N/A,3488,N/A,1139.10,N/A,24.11,N/A,1157.91,N/A,25.96,N/A
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,N/A,All Events,N/A,N/A,30000,47,638.298,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,SSC-H,27071,47,575.979,90.237,90.237,586400,128117,566483,122790,511059,132087,152777.52,42269.38,26.05,32.99,163867.33,35321.46,28.93,28.77
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12970,47,275.957,43.233,99.961,506981,525173,500785,513261,511015,451693,100153.95,121032.73,19.75,23.05,101557.36,125589.56,20.28,24.47
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-A,12975,47,276.064,43.250,43.250,507106,525307,500836,513397,511015,451693,100340.87,121204.69,19.79,23.07,101587.75,125700.76,20.28,24.48
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,BL1-H,,12970,47,275.957,43.233,43.233,3615,N/A,3431,N/A,3681,N/A,1413.32,N/A,39.09,N/A,1223.14,N/A,35.65,N/A
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-W,12975,47,276.064,43.250,47.930,507106,90,500836,89,511015,86,100340.87,7.65,19.79,8.48,101587.75,7.41,20.28,8.33
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,FSC-W,27071,47,575.979,90.237,90.237,586400,111,566483,102,511059,86,152777.52,31.49,26.05,28.27,163867.33,22.24,28.93,21.80
d012424-0min-PC-veri-R2,0min,0min,G3.fcs,G3,Experiment,None,,Voltage,BL1-H,,17957,47,382.064,59.857,59.857,4819,N/A,4583,N/A,3681,N/A,1153.04,N/A,23.93,N/A,1224.63,N/A,26.72,N/A
d012424-0min-PC-veri-R2,0min,0min,H1.fcs,H1,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
