Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,A11,10617,35877,38309,14450.97,38.95,36.03
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,A12,11534,23931,22339,9989.82,40.22,37.59
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,B9,10303,37578,38416,20103.16,48.55,44.16
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,B10,14442,3895,4328,2364.55,55.61,46.21
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,B11,10843,37516,43308,14959.78,38.49,37.23
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,B12,12722,22186,21839,8766.72,37.5,35.45
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,C9,14353,4153,4581,4244.33,80.6,56.3
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,C11,11641,23331,27504,10049.53,41.41,40.51
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,D9,16004,4269,4148,4471.64,81.75,53.71
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,D11,11107,22936,21852,9455.99,39.18,38.41
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,E9,13981,4123,4019,4774.31,88.68,55.23
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,E11,10782,22650,22342,9261.12,38.82,38.79
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,F9,11196,6268,5730,6500.62,78.46,58.78
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,F11,12065,34384,34007,14356.12,40.25,39
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,G9,10521,5917,5220,6058.87,76.78,58.28
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,G11,11820,35804,39309,14350.78,38.61,36.52
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,H9,12808,6213,6415,5995.69,74.18,58.34
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,H11,11296,36918,37429,14666.81,38.34,35.91
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,A9,10824,39910,35682,18217.14,42.65,40.19
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,A10,16268,4448,4471,2630.16,52.14,44.77
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,A11,11331,38172,38334,15309.9,38.87,36.3
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,A12,12657,24175,22863,9273.82,36.98,35.43
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,B9,11739,34237,28781,17593.72,46.48,42.2
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,B10,16128,4319,4733,2587.47,52.91,45.4
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,B11,12000,32793,35664,13121.38,38.83,37.17
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,B12,11369,22062,24481,8666.21,37.41,36.31
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,C9,13053,5262,7129,5197.04,75.9,62.89
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,C11,12039,23165,25627,9447.06,38.94,38.79
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,D9,15319,5438,6703,4730.71,70.48,61.81
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,D11,12562,20452,22309,8383.14,38.84,37.91
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,E9,15996,5401,7015,4697.66,70.58,59.07
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,E11,12542,20959,21818,8614.27,39.09,37.95
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,F9,10922,9969,11855,6948.85,61.08,58.8
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,F11,12590,34860,38326,14068.68,39.15,37.15
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,G9,10985,9290,11626,7224.39,65.88,61.19
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,G11,12913,33678,32398,14215.45,40.51,39.44
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,H9,11018,9417,13347,6369.09,59.09,56.65
Rep2-H2O2-Rep4-0Pi,d072021-240min-H2O2-S7Y1-R2,240min,H11,11445,35415,38330,14474.38,39.69,38.03
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,A9,10370,54448,58306,27821.8,47.44,45.6
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,A10,16749,3984,4630,2453.64,57.18,46.55
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,A11,11443,8039,11205,5350.37,58.55,52.75
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,A12,12701,4455,8124,4053.41,73.49,62.47
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,B9,11493,41246,39352,24119.14,52.02,46.89
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,B10,15887,3891,4736,2627.67,62.43,45.88
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,B11,12408,8695,9646,5103.42,53.8,49.89
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,B12,12975,4062,4522,3788,74.08,63.11
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,C9,14475,4705,5033,5594.49,87.73,54.39
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,C11,12129,4803,5033,4743.22,77.7,63.19
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,D9,16172,4665,4189,5628.21,88.15,55.27
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,D11,12446,4288,4525,3284.99,64.58,58.18
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,E9,14167,4604,4575,6759.79,100.51,57.74
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,E11,11869,4720,5038,3770.97,67.16,57.7
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,F9,12153,5824,5356,5046.11,68.76,50.86
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,F11,11424,6099,7239,4427.13,62.83,55.14
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,G9,12716,6017,5967,5171.45,68.45,51.81
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,G11,11631,6389,7352,5119.61,66.9,57.67
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,H9,12124,6090,5727,4907.13,65.17,51.12
Rep3-H2O2-Ctrl,d072221-240min-H2O2-S7Y1-R3,240min,H11,11818,6577,7475,5600.54,70.48,57.37
