Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d072021-0min-H2O2-S7Y1-R2,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16476,38,433.579,54.920,99.855,449768,466965,429277,440065,420797,386019,116491.03,137942.09,25.90,29.54,113333.65,136743.90,26.40,31.07
d072021-0min-H2O2-S7Y1-R2,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-A,16500,38,434.211,55.000,55.000,450201,467590,429451,440369,420797,386019,117045.56,138859.00,26.00,29.70,113592.36,137096.76,26.45,31.13
d072021-0min-H2O2-S7Y1-R2,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,BL1-H,,16476,38,433.579,54.920,54.920,5835,N/A,4817,N/A,6326,N/A,3966.40,N/A,67.98,N/A,2541.92,N/A,52.78,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-W,16500,38,434.211,55.000,57.850,450201,85,429451,83,420797,86,117045.56,8.39,26.00,9.91,113592.36,7.41,26.45,8.93
d072021-0min-H2O2-S7Y1-R2,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,FSC-W,28522,38,750.579,95.073,95.073,479466,102,449723,91,396261,92,150046.66,43.58,31.29,42.61,142635.01,16.31,31.72,17.92
d072021-0min-H2O2-S7Y1-R2,0min,0min,D1.fcs,D1,Experiment,None,N/A,All Events,N/A,N/A,30000,58,517.241,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,SSC-H,29208,58,503.586,97.360,97.360,447961,116337,419999,107391,402532,91133,138392.82,44831.13,30.89,38.54,117083.14,33001.93,27.88,30.73
d072021-0min-H2O2-S7Y1-R2,0min,0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,19702,58,339.690,65.673,99.954,431291,442844,412658,417641,384136,383917,107779.81,125784.81,24.99,28.40,98965.77,114822.92,23.98,27.49
d072021-0min-H2O2-S7Y1-R2,0min,0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-A,19711,58,339.845,65.703,65.703,431428,443057,412663,417736,384136,383917,107956.26,126158.54,25.02,28.47,99022.85,114974.15,24.00,27.52
d072021-0min-H2O2-S7Y1-R2,0min,0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,BL1-H,,19702,58,339.690,65.673,65.673,5643,N/A,4666,N/A,5428,N/A,3879.01,N/A,68.74,N/A,2511.52,N/A,53.83,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-W,19711,58,339.845,65.703,67.485,431428,84,412663,83,384136,86,107956.26,7.76,25.02,9.20,99022.85,7.41,24.00,8.93
