Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,13739,34,404.088,45.797,45.797,2993,N/A,2796,N/A,3279,N/A,1364.82,N/A,45.61,N/A,1147.53,N/A,41.04,N/A
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,13745,34,404.265,45.817,48.598,487982,88,477734,87,467727,86,109123.42,7.83,22.36,8.87,108588.59,7.41,22.73,8.52
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28283,34,831.853,94.277,94.277,543484,110,519044,100,467805,86,151673.52,35.57,27.91,32.19,150475.00,22.24,28.99,22.24
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,,Voltage,BL1-H,,13116,34,385.765,43.720,43.720,4625,N/A,4337,N/A,3261,N/A,1118.13,N/A,24.17,N/A,1088.97,N/A,25.11,N/A
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,27960,37,755.676,93.200,93.200,558806,123555,537331,117396,465810,123963,152598.73,42836.41,27.31,34.67,156575.90,33670.59,29.14,28.68
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13330,37,360.270,44.433,99.948,488514,504448,482356,492702,498634,463911,103413.27,123990.94,21.17,24.58,105766.46,130763.84,21.93,26.54
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,13337,37,360.459,44.457,44.457,488681,504634,482443,492805,498634,463911,103643.79,124230.34,21.21,24.62,105822.06,130875.03,21.93,26.56
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,13330,37,360.270,44.433,44.433,3040,N/A,2842,N/A,3756,N/A,1330.25,N/A,43.76,N/A,1143.83,N/A,40.25,N/A
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,13337,37,360.459,44.457,47.700,488681,89,482443,88,498634,87,103643.79,7.66,21.21,8.59,105822.06,7.41,21.93,8.42
